x,y,t,v
1,7,10000,0.0386422
1,8,10000,0.034071
1,9,10000,0.0302876
1,10,10000,0.0271183
1,11,10000,0.0244366
1,12,10000,0.022148
1,13,10000,0.0201804
1,14,10000,0.0184775
1,15,10000,0.0169951
1,16,10000,0.0156979
1,17,10000,0.0145574
1,18,10000,0.0135503
1,19,10000,0.0126574
1,20,10000,0.0118629
1,21,10000,0.0111533
1,22,10000,0.0105175
1,23,10000,0.00994588
1,24,10000,0.00943026
1,25,10000,0.0089636
1,26,10000,0.00853979
1,27,10000,0.00815353
1,28,10000,0.00780014
1,29,10000,0.00747553
1,30,10000,0.00717607
1,31,10000,0.00689852
1,32,10000,0.00664
1,33,10000,0.00639792
1,34,10000,0.00616996
1,35,10000,0.005954
1,36,10000,0.00574812
1,37,10000,0.00555057
1,38,10000,0.00535974
1,39,10000,0.00517415
1,40,10000,0.00499242
1,41,10000,0.00481328
1,42,10000,0.00463552
1,43,10000,0.00445804
1,44,10000,0.00427975
1,45,10000,0.00409964
1,46,10000,0.00391675
1,47,10000,0.00373013
1,48,10000,0.00353889
1,49,10000,0.00334211
1,50,10000,0.00313895
1,51,10000,0.00292851
1,52,10000,0.00270994
1,53,10000,0.00248236
1,54,10000,0.00224488
1,55,10000,0.0019966
1,56,10000,0.00173658
1,57,10000,0.00146387
1,58,10000,0.00117744
1,59,10000,0.000876245
1,60,10000,0.000559159
1,61,10000,0.000224993
1,62,10000,-0.000127527
1,63,10000,-0.000499774
1,64,10000,-0.000893228
1,65,10000,-0.0013095
1,66,10000,-0.00175036
1,67,10000,-0.00221773
1,68,10000,-0.00271374
1,69,10000,-0.00324077
1,70,10000,-0.00380145
1,71,10000,-0.00439871
1,72,10000,-0.00503587
1,73,10000,-0.00571667
1,74,10000,-0.00644534
1,75,10000,-0.00722672
1,76,10000,-0.00806635
1,77,10000,-0.0089706
1,78,10000,-0.00994686
1,79,10000,-0.0110037
1,80,10000,-0.0121513
1,81,10000,-0.0134014
1,82,10000,-0.0147683
1,83,10000,-0.0162686
1,84,10000,-0.0179228
1,85,10000,-0.0197555
1,86,10000,-0.0217968
1,87,10000,-0.0240839
1,88,10000,-0.0266635
1,89,10000,-0.029594
1,90,10000,-0.0329505
1,91,10000,-0.0368303
1,92,10000,-0.0413624
1,93,10000,-0.0467224
1,94,10000,-0.0531526
1,95,10000,-0.0609971
1,96,10000,-0.0706507
1,97,10000,-0.0824573
1,98,10000,-0.0938408
1,99,10000,-0.0949862
1,100,10000,0
2,0,10000,0
2,1,10000,-0.0884836
2,2,10000,-0.0775448
2,3,10000,-0.0581688
2,4,10000,-0.0412605
2,5,10000,-0.0287154
2,6,10000,-0.0197939
2,7,10000,-0.0135242
2,8,10000,-0.00911712
2,9,10000,-0.00600112
2,10,10000,-0.00377957
2,11,10000,-0.00218082
2,12,10000,-0.0010192
2,13,10000,-0.000167188
2,14,10000,0.000463481
2,15,10000,0.000934485
2,16,10000,0.00128936
2,17,10000,0.00155916
2,18,10000,0.00176621
2,19,10000,0.00192672
2,20,10000,0.00205254
2,21,10000,0.00215238
2,22,10000,0.00223267
2,23,10000,0.00229817
2,24,10000,0.00235239
2,25,10000,0.00239793
2,26,10000,0.00243672
2,27,10000,0.00247013
2,28,10000,0.00249918
2,29,10000,0.00252455
2,30,10000,0.00254674
2,31,10000,0.00256603
2,32,10000,0.00258259
2,33,10000,0.0025965
2,34,10000,0.00260774
2,35,10000,0.00261625
2,36,10000,0.00262192
2,37,10000,0.0026246
2,38,10000,0.00262413
2,39,10000,0.00262033
2,40,10000,0.00261299
2,41,10000,0.00260191
2,42,10000,0.00258688
2,43,10000,0.00256768
2,44,10000,0.0025441
2,45,10000,0.00251591
2,46,10000,0.0024829
2,47,10000,0.00244485
2,48,10000,0.00240155
2,49,10000,0.00235277
2,50,10000,0.00229831
2,51,10000,0.00223795
2,52,10000,0.00217147
2,53,10000,0.00209868
2,54,10000,0.00201935
2,55,10000,0.00193329
2,56,10000,0.00184029
2,57,10000,0.00174014
2,58,10000,0.00163266
2,59,10000,0.00151763
2,60,10000,0.00139489
2,61,10000,0.00126423
2,62,10000,0.0011255
2,63,10000,0.000978524
2,64,10000,0.000823167
2,65,10000,0.000659304
2,66,10000,0.000486842
2,67,10000,0.000305721
2,68,10000,0.000115929
2,69,10000,-8.24829e-05
2,70,10000,-0.000289388
2,71,10000,-0.000504556
2,72,10000,-0.000727624
2,73,10000,-0.000958055
2,74,10000,-0.00119509
2,75,10000,-0.00143767
2,76,10000,-0.00168436
2,77,10000,-0.00193321
2,78,10000,-0.00218158
2,79,10000,-0.00242594
2,80,10000,-0.00266154
2,81,10000,-0.00288199
2,82,10000,-0.00307862
2,83,10000,-0.00323967
2,84,10000,-0.00334903
2,85,10000,-0.00338446
2,86,10000,-0.00331501
2,87,10000,-0.00309714
2,88,10000,-0.00266902
2,89,10000,-0.00194189
2,90,10000,-0.00078714
2,91,10000,0.000983038
2,92,10000,0.00364405
2,93,10000,0.00759884
2,94,10000,0.0134295
2,95,10000,0.0219441
2,96,10000,0.0341545
2,97,10000,0.0509177
2,98,10000,0.0706438
2,99,10000,0.0835235
2,100,10000,0
3,0,10000,0
3,1,10000,-0.119727
3,2,10000,-0.138185
3,3,10000,-0.12783
3,4,10000,-0.108693
3,5,10000,-0.0896419
3,6,10000,-0.0731818
3,7,10000,-0.059737
3,8,10000,-0.0489944
3,9,10000,-0.0404683
3,10,10000,-0.0336925
3,11,10000,-0.0282775
3,12,10000,-0.0239155
3,13,10000,-0.0203694
3,14,10000,-0.0174587
3,15,10000,-0.0150461
3,16,10000,-0.0130269
3,17,10000,-0.011321
3,18,10000,-0.00986675
3,19,10000,-0.0086162
3,20,10000,-0.00753194
3,21,10000,-0.0065845
3,22,10000,-0.0057505
3,23,10000,-0.00501127
3,24,10000,-0.00435181
3,25,10000,-0.00375998
3,26,10000,-0.0032259
3,27,10000,-0.00274148
3,28,10000,-0.00230007
3,29,10000,-0.00189614
3,30,10000,-0.00152513
3,31,10000,-0.00118321
3,32,10000,-0.000867158
3,33,10000,-0.000574278
3,34,10000,-0.000302271
3,35,10000,-4.91865e-05
3,36,10000,0.000186645
3,37,10000,0.000406656
3,38,10000,0.000612085
3,39,10000,0.000804005
3,40,10000,0.000983354
3,41,10000,0.00115096
3,42,10000,0.00130754
3,43,10000,0.00145376
3,44,10000,0.0015902
3,45,10000,0.00171739
3,46,10000,0.00183582
3,47,10000,0.00194596
3,48,10000,0.00204823
3,49,10000,0.00214305
3,50,10000,0.00223082
3,51,10000,0.00231195
3,52,10000,0.00238684
3,53,10000,0.0024559
3,54,10000,0.00251957
3,55,10000,0.00257831
3,56,10000,0.00263259
3,57,10000,0.00268295
3,58,10000,0.00272998
3,59,10000,0.0027743
3,60,10000,0.00281663
3,61,10000,0.00285778
3,62,10000,0.00289865
3,63,10000,0.00294028
3,64,10000,0.00298385
3,65,10000,0.00303072
3,66,10000,0.00308245
3,67,10000,0.00314088
3,68,10000,0.00320812
3,69,10000,0.00328666
3,70,10000,0.00337942
3,71,10000,0.00348985
3,72,10000,0.00362203
3,73,10000,0.00378085
3,74,10000,0.00397213
3,75,10000,0.0042029
3,76,10000,0.00448163
3,77,10000,0.00481868
3,78,10000,0.00522667
3,79,10000,0.00572121
3,80,10000,0.0063216
3,81,10000,0.00705199
3,82,10000,0.00794275
3,83,10000,0.00903239
3,84,10000,0.0103701
3,85,10000,0.0120194
3,86,10000,0.0140624
3,87,10000,0.0166068
3,88,10000,0.0197937
3,89,10000,0.0238095
3,90,10000,0.0288989
3,91,10000,0.0353811
3,92,10000,0.0436622
3,93,10000,0.0542319
3,94,10000,0.0676104
3,95,10000,0.084161
3,96,10000,0.10353
3,97,10000,0.123328
3,98,10000,0.134783
3,99,10000,0.118081
3,100,10000,0
4,0,10000,0
4,1,10000,-0.133184
4,2,10000,-0.176856
4,3,10000,-0.18131
4,4,10000,-0.167836
4,5,10000,-0.148584
4,6,10000,-0.128851
4,7,10000,-0.110822
4,8,10000,-0.0951628
4,9,10000,-0.0818831
4,10,10000,-0.0707366
4,11,10000,-0.0614076
4,12,10000,-0.0535887
4,13,10000,-0.0470096
4,14,10000,-0.041444
4,15,10000,-0.0367066
4,16,10000,-0.0326478
4,17,10000,-0.0291472
4,18,10000,-0.026108
4,19,10000,-0.0234523
4,20,10000,-0.0211172
4,21,10000,-0.0190516
4,22,10000,-0.017214
4,23,10000,-0.0155702
4,24,10000,-0.0140923
4,25,10000,-0.012757
4,26,10000,-0.0115449
4,27,10000,-0.0104399
4,28,10000,-0.0094285
4,29,10000,-0.00849909
4,30,10000,-0.00764196
4,31,10000,-0.0068488
4,32,10000,-0.00611247
4,33,10000,-0.00542683
4,34,10000,-0.00478656
4,35,10000,-0.00418703
4,36,10000,-0.0036242
4,37,10000,-0.0030945
4,38,10000,-0.0025948
4,39,10000,-0.0021223
4,40,10000,-0.00167449
4,41,10000,-0.00124912
4,42,10000,-0.000844162
4,43,10000,-0.000457738
4,44,10000,-8.81321e-05
4,45,10000,0.000266253
4,46,10000,0.000606918
4,47,10000,0.000935284
4,48,10000,0.00125271
4,49,10000,0.00156053
4,50,10000,0.00186003
4,51,10000,0.00215249
4,52,10000,0.00243922
4,53,10000,0.00272152
4,54,10000,0.00300075
4,55,10000,0.00327832
4,56,10000,0.0035557
4,57,10000,0.00383447
4,58,10000,0.00411632
4,59,10000,0.00440306
4,60,10000,0.0046967
4,61,10000,0.00499941
4,62,10000,0.00531362
4,63,10000,0.00564201
4,64,10000,0.00598761
4,65,10000,0.00635382
4,66,10000,0.00674446
4,67,10000,0.00716392
4,68,10000,0.0076172
4,69,10000,0.00811002
4,70,10000,0.00864901
4,71,10000,0.00924183
4,72,10000,0.00989742
4,73,10000,0.0106262
4,74,10000,0.0114405
4,75,10000,0.0123547
4,76,10000,0.0133862
4,77,10000,0.0145552
4,78,10000,0.0158866
4,79,10000,0.01741
4,80,10000,0.0191612
4,81,10000,0.0211842
4,82,10000,0.0235326
4,83,10000,0.0262726
4,84,10000,0.029486
4,85,10000,0.0332746
4,86,10000,0.0377649
4,87,10000,0.0431145
4,88,10000,0.0495187
4,89,10000,0.057217
4,90,10000,0.0664966
4,91,10000,0.0776869
4,92,10000,0.0911313
4,93,10000,0.107109
4,94,10000,0.125647
4,95,10000,0.146114
4,96,10000,0.166328
4,97,10000,0.180945
4,98,10000,0.177568
4,99,10000,0.134477
4,100,10000,0
5,0,10000,0
5,1,10000,-0.130891
5,2,10000,-0.191057
5,3,10000,-0.210764
5,4,10000,-0.207586
5,5,10000,-0.193577
5,6,10000,-0.175377
5,7,10000,-0.156521
5,8,10000,-0.138695
5,9,10000,-0.122588
5,10,10000,-0.108378
5,11,10000,-0.0959937
5,12,10000,-0.0852597
5,13,10000,-0.0759695
5,14,10000,-0.06792
5,15,10000,-0.0609267
5,16,10000,-0.0548284
5,17,10000,-0.0494879
5,18,10000,-0.0447895
5,19,10000,-0.0406363
5,20,10000,-0.0369474
5,21,10000,-0.0336556
5,22,10000,-0.0307044
5,23,10000,-0.0280467
5,24,10000,-0.0256429
5,25,10000,-0.0234596
5,26,10000,-0.0214688
5,27,10000,-0.0196463
5,28,10000,-0.0179719
5,29,10000,-0.016428
5,30,10000,-0.0149996
5,31,10000,-0.0136739
5,32,10000,-0.0124395
5,33,10000,-0.0112866
5,34,10000,-0.0102068
5,35,10000,-0.0091925
5,36,10000,-0.00823703
5,37,10000,-0.00733452
5,38,10000,-0.00647972
5,39,10000,-0.00566791
5,40,10000,-0.00489484
5,41,10000,-0.00415665
5,42,10000,-0.00344979
5,43,10000,-0.00277103
5,44,10000,-0.00211733
5,45,10000,-0.00148589
5,46,10000,-0.000874015
5,47,10000,-0.000279181
5,48,10000,0.000301063
5,49,10000,0.000869098
5,50,10000,0.00142726
5,51,10000,0.00197788
5,52,10000,0.00252328
5,53,10000,0.00306585
5,54,10000,0.00360801
5,55,10000,0.00415229
5,56,10000,0.00470132
5,57,10000,0.00525792
5,58,10000,0.00582505
5,59,10000,0.00640591
5,60,10000,0.00700399
5,61,10000,0.00762306
5,62,10000,0.00826729
5,63,10000,0.00894126
5,64,10000,0.00965009
5,65,10000,0.0103995
5,66,10000,0.0111958
5,67,10000,0.0120464
5,68,10000,0.0129593
5,69,10000,0.0139438
5,70,10000,0.0150108
5,71,10000,0.0161722
5,72,10000,0.0174424
5,73,10000,0.0188375
5,74,10000,0.0203765
5,75,10000,0.0220815
5,76,10000,0.0239785
5,77,10000,0.026098
5,78,10000,0.0284759
5,79,10000,0.0311551
5,80,10000,0.0341863
5,81,10000,0.0376302
5,82,10000,0.0415595
5,83,10000,0.0460614
5,84,10000,0.05124
5,85,10000,0.0572205
5,86,10000,0.0641514
5,87,10000,0.0722074
5,88,10000,0.0815899
5,89,10000,0.0925225
5,90,10000,0.105236
5,91,10000,0.119933
5,92,10000,0.136713
5,93,10000,0.155424
5,94,10000,0.175385
5,95,10000,0.194881
5,96,10000,0.210268
5,97,10000,0.214656
5,98,10000,0.195483
5,99,10000,0.134455
5,100,10000,0
6,0,10000,0
6,1,10000,-0.124138
6,2,10000,-0.193438
6,3,10000,-0.225252
6,4,10000,-0.232677
6,5,10000,-0.226078
6,6,10000,-0.212196
6,7,10000,-0.195212
6,8,10000,-0.177533
6,9,10000,-0.160455
6,10,10000,-0.144604
6,11,10000,-0.130222
6,12,10000,-0.11734
6,13,10000,-0.105882
6,14,10000,-0.0957214
6,15,10000,-0.086719
6,16,10000,-0.0787354
6,17,10000,-0.0716412
6,18,10000,-0.0653206
6,19,10000,-0.0596717
6,20,10000,-0.0546058
6,21,10000,-0.0500466
6,22,10000,-0.0459286
6,23,10000,-0.0421957
6,24,10000,-0.0387996
6,25,10000,-0.0356991
6,26,10000,-0.0328585
6,27,10000,-0.0302473
6,28,10000,-0.0278391
6,29,10000,-0.0256109
6,30,10000,-0.0235428
6,31,10000,-0.0216175
6,32,10000,-0.0198198
6,33,10000,-0.0181363
6,34,10000,-0.0165552
6,35,10000,-0.0150661
6,36,10000,-0.0136597
6,37,10000,-0.0123278
6,38,10000,-0.0110627
6,39,10000,-0.00985784
6,40,10000,-0.00870705
6,41,10000,-0.00760475
6,42,10000,-0.00654579
6,43,10000,-0.0055254
6,44,10000,-0.00453916
6,45,10000,-0.00358288
6,46,10000,-0.00265261
6,47,10000,-0.00174456
6,48,10000,-0.000855067
6,49,10000,1.94212e-05
6,50,10000,0.000882419
6,51,10000,0.00173742
6,52,10000,0.00258792
6,53,10000,0.0034375
6,54,10000,0.0042898
6,55,10000,0.0051486
6,56,10000,0.00601785
6,57,10000,0.00690171
6,58,10000,0.00780461
6,59,10000,0.00873129
6,60,10000,0.00968685
6,61,10000,0.0106769
6,62,10000,0.0117074
6,63,10000,0.0127851
6,64,10000,0.0139173
6,65,10000,0.0151123
6,66,10000,0.0163791
6,67,10000,0.017728
6,68,10000,0.0191706
6,69,10000,0.0207198
6,70,10000,0.0223905
6,71,10000,0.0241993
6,72,10000,0.0261657
6,73,10000,0.0283115
6,74,10000,0.0306623
6,75,10000,0.0332471
6,76,10000,0.0360999
6,77,10000,0.0392599
6,78,10000,0.042773
6,79,10000,0.0466924
6,80,10000,0.0510802
6,81,10000,0.0560091
6,82,10000,0.0615637
6,83,10000,0.0678422
6,84,10000,0.0749581
6,85,10000,0.0830411
6,86,10000,0.0922365
6,87,10000,0.102702
6,88,10000,0.1146
6,89,10000,0.128078
6,90,10000,0.143239
6,91,10000,0.160072
6,92,10000,0.178352
6,93,10000,0.197445
6,94,10000,0.216012
6,95,10000,0.23153
6,96,10000,0.239585
6,97,10000,0.233042
6,98,10000,0.200916
6,99,10000,0.129365
6,100,10000,0
7,0,10000,0
7,1,10000,-0.115843
7,2,10000,-0.189193
7,3,10000,-0.22961
7,4,10000,-0.246299
7,5,10000,-0.247485
7,6,10000,-0.239268
7,7,10000,-0.225891
7,8,10000,-0.210122
7,9,10000,-0.193671
7,10,10000,-0.177541
7,11,10000,-0.162274
7,12,10000,-0.148127
7,13,10000,-0.135188
7,14,10000,-0.123443
7,15,10000,-0.112827
7,16,10000,-0.10325
7,17,10000,-0.0946146
7,18,10000,-0.0868213
7,19,10000,-0.0797776
7,20,10000,-0.0733985
7,21,10000,-0.0676076
7,22,10000,-0.0623369
7,23,10000,-0.0575262
7,24,10000,-0.0531229
7,25,10000,-0.0490808
7,26,10000,-0.0453595
7,27,10000,-0.0419234
7,28,10000,-0.0387417
7,29,10000,-0.0357869
7,30,10000,-0.0330352
7,31,10000,-0.0304654
7,32,10000,-0.0280588
7,33,10000,-0.0257989
7,34,10000,-0.0236709
7,35,10000,-0.0216616
7,36,10000,-0.0197592
7,37,10000,-0.0179531
7,38,10000,-0.0162337
7,39,10000,-0.0145923
7,40,10000,-0.0130208
7,41,10000,-0.0115119
7,42,10000,-0.0100588
7,43,10000,-0.00865529
7,44,10000,-0.00729536
7,45,10000,-0.00597346
7,46,10000,-0.00468427
7,47,10000,-0.00342269
7,48,10000,-0.00218379
7,49,10000,-0.000962741
7,50,10000,0.000245222
7,51,10000,0.00144483
7,52,10000,0.00264086
7,53,10000,0.00383815
7,54,10000,0.00504164
7,55,10000,0.00625648
7,56,10000,0.00748799
7,57,10000,0.00874182
7,58,10000,0.0100239
7,59,10000,0.0113406
7,60,10000,0.0126988
7,61,10000,0.0141059
7,62,10000,0.0155699
7,63,10000,0.0170996
7,64,10000,0.0187047
7,65,10000,0.020396
7,66,10000,0.0221853
7,67,10000,0.0240858
7,68,10000,0.0261124
7,69,10000,0.0282816
7,70,10000,0.0306121
7,71,10000,0.0331251
7,72,10000,0.0358445
7,73,10000,0.0387973
7,74,10000,0.0420146
7,75,10000,0.0455315
7,76,10000,0.0493882
7,77,10000,0.0536308
7,78,10000,0.0583119
7,79,10000,0.0634915
7,80,10000,0.0692382
7,81,10000,0.0756299
7,82,10000,0.0827545
7,83,10000,0.0907102
7,84,10000,0.0996049
7,85,10000,0.109554
7,86,10000,0.120675
7,87,10000,0.13308
7,88,10000,0.146855
7,89,10000,0.162033
7,90,10000,0.178545
7,91,10000,0.19614
7,92,10000,0.214262
7,93,10000,0.231859
7,94,10000,0.24711
7,95,10000,0.257052
7,96,10000,0.257119
7,97,10000,0.240744
7,98,10000,0.199082
7,99,10000,0.122276
7,100,10000,0
8,0,10000,0
8,1,10000,-0.107596
8,2,10000,-0.181857
8,3,10000,-0.227878
8,4,10000,-0.251923
8,5,10000,-0.260227
8,6,10000,-0.257944
8,7,10000,-0.249016
8,8,10000,-0.236261
8,9,10000,-0.221603
8,10,10000,-0.206299
8,11,10000,-0.191133
8,12,10000,-0.176567
8,13,10000,-0.16285
8,14,10000,-0.150095
8,15,10000,-0.138327
8,16,10000,-0.127524
8,17,10000,-0.117634
8,18,10000,-0.10859
8,19,10000,-0.100321
8,20,10000,-0.0927558
8,21,10000,-0.0858262
8,22,10000,-0.0794685
8,23,10000,-0.0736242
8,24,10000,-0.0682407
8,25,10000,-0.0632702
8,26,10000,-0.0586705
8,27,10000,-0.0544033
8,28,10000,-0.0504351
8,29,10000,-0.0467355
8,30,10000,-0.0432777
8,31,10000,-0.0400378
8,32,10000,-0.0369943
8,33,10000,-0.0341279
8,34,10000,-0.0314216
8,35,10000,-0.0288596
8,36,10000,-0.026428
8,37,10000,-0.0241141
8,38,10000,-0.0219062
8,39,10000,-0.0197938
8,40,10000,-0.017767
8,41,10000,-0.0158169
8,42,10000,-0.0139351
8,43,10000,-0.0121137
8,44,10000,-0.0103454
8,45,10000,-0.00862317
8,46,10000,-0.00694036
8,47,10000,-0.00529052
8,48,10000,-0.0036674
8,49,10000,-0.00206488
8,50,10000,-0.00047692
8,51,10000,0.00110252
8,52,10000,0.0026795
8,53,10000,0.00426019
8,54,10000,0.00585089
8,55,10000,0.00745812
8,56,10000,0.00908867
8,57,10000,0.0107497
8,58,10000,0.0124486
8,59,10000,0.0141936
8,60,10000,0.0159931
8,61,10000,0.0178565
8,62,10000,0.0197937
8,63,10000,0.0218158
8,64,10000,0.0239346
8,65,10000,0.0261633
8,66,10000,0.0285165
8,67,10000,0.0310101
8,68,10000,0.0336619
8,69,10000,0.0364919
8,70,10000,0.0395222
8,71,10000,0.0427777
8,72,10000,0.0462861
8,73,10000,0.0500787
8,74,10000,0.0541907
8,75,10000,0.0586616
8,76,10000,0.0635359
8,77,10000,0.0688636
8,78,10000,0.0747007
8,79,10000,0.0811096
8,80,10000,0.0881599
8,81,10000,0.0959275
8,82,10000,0.104495
8,83,10000,0.113949
8,84,10000,0.124379
8,85,10000,0.135869
8,86,10000,0.148492
8,87,10000,0.16229
8,88,10000,0.177254
8,89,10000,0.193283
8,90,10000,0.210129
8,91,10000,0.227313
8,92,10000,0.244
8,93,10000,0.258836
8,94,10000,0.269732
8,95,10000,0.273609
8,96,10000,0.266158
8,97,10000,0.241749
8,98,10000,0.193589
8,99,10000,0.114889
8,100,10000,0
9,0,10000,0
9,1,10000,-0.09992
9,2,10000,-0.173257
9,3,10000,-0.222607
9,4,10000,-0.252149
9,5,10000,-0.266482
9,6,10000,-0.269784
9,7,10000,-0.265511
9,8,10000,-0.256331
9,9,10000,-0.244211
9,10,10000,-0.230539
9,11,10000,-0.216263
9,12,10000,-0.202005
9,13,10000,-0.188158
9,14,10000,-0.17495
9,15,10000,-0.162504
9,16,10000,-0.15087
9,17,10000,-0.14005
9,18,10000,-0.130022
9,19,10000,-0.120742
9,20,10000,-0.112163
9,21,10000,-0.104231
9,22,10000,-0.0968926
9,23,10000,-0.0900967
9,24,10000,-0.0837946
9,25,10000,-0.0779411
9,26,10000,-0.0724944
9,27,10000,-0.0674167
9,28,10000,-0.0626731
9,29,10000,-0.0582325
9,30,10000,-0.0540663
9,31,10000,-0.0501489
9,32,10000,-0.0464569
9,33,10000,-0.0429694
9,34,10000,-0.0396672
9,35,10000,-0.0365328
9,36,10000,-0.0335505
9,37,10000,-0.0307057
9,38,10000,-0.0279852
9,39,10000,-0.0253765
9,40,10000,-0.0228685
9,41,10000,-0.0204506
9,42,10000,-0.0181129
9,43,10000,-0.0158461
9,44,10000,-0.0136414
9,45,10000,-0.0114906
9,46,10000,-0.00938555
9,47,10000,-0.00731858
9,48,10000,-0.00528213
9,49,10000,-0.00326879
9,50,10000,-0.00127123
9,51,10000,0.00071786
9,52,10000,0.00270586
9,53,10000,0.00470026
9,54,10000,0.00670871
9,55,10000,0.00873914
9,56,10000,0.0107998
9,57,10000,0.0128992
9,58,10000,0.0150465
9,59,10000,0.0172514
9,60,10000,0.0195241
9,61,10000,0.0218757
9,62,10000,0.0243181
9,63,10000,0.0268644
9,64,10000,0.0295284
9,65,10000,0.0323257
9,66,10000,0.0352731
9,67,10000,0.0383892
9,68,10000,0.0416944
9,69,10000,0.0452112
9,70,10000,0.0489648
9,71,10000,0.0529827
9,72,10000,0.0572959
9,73,10000,0.0619383
9,74,10000,0.0669478
9,75,10000,0.0723663
9,76,10000,0.0782402
9,77,10000,0.0846203
9,78,10000,0.0915624
9,79,10000,0.0991268
9,80,10000,0.107378
9,81,10000,0.116384
9,82,10000,0.126213
9,83,10000,0.136932
9,84,10000,0.1486
9,85,10000,0.16126
9,86,10000,0.174924
9,87,10000,0.189557
9,88,10000,0.205046
9,89,10000,0.221157
9,90,10000,0.23748
9,91,10000,0.253345
9,92,10000,0.26772
9,93,10000,0.279074
9,94,10000,0.285233
9,95,10000,0.283235
9,96,10000,0.269247
9,97,10000,0.238646
9,98,10000,0.186365
9,99,10000,0.107814
9,100,10000,0
10,0,10000,0
10,1,10000,-0.0929777
10,2,10000,-0.164383
10,3,10000,-0.215432
10,4,10000,-0.248883
10,5,10000,-0.268074
10,6,10000,-0.276303
10,7,10000,-0.276489
10,8,10000,-0.271042
10,9,10000,-0.261847
10,10,10000,-0.250325
10,11,10000,-0.237512
10,12,10000,-0.224139
10,13,10000,-0.210707
10,14,10000,-0.197546
10,15,10000,-0.184865
10,16,10000,-0.172785
10,17,10000,-0.161369
10,18,10000,-0.150637
10,19,10000,-0.140585
10,20,10000,-0.131189
10,21,10000,-0.122418
10,22,10000,-0.114234
10,23,10000,-0.106596
10,24,10000,-0.0994636
10,25,10000,-0.0927972
10,26,10000,-0.0865589
10,27,10000,-0.0807129
10,28,10000,-0.0752259
10,29,10000,-0.0700669
10,30,10000,-0.0652074
10,31,10000,-0.0606213
10,32,10000,-0.0562845
10,33,10000,-0.0521748
10,34,10000,-0.0482719
10,35,10000,-0.0445572
10,36,10000,-0.0410136
10,37,10000,-0.037625
10,38,10000,-0.034377
10,39,10000,-0.0312559
10,40,10000,-0.0282489
10,41,10000,-0.0253443
10,42,10000,-0.0225308
10,43,10000,-0.0197978
10,44,10000,-0.0171354
10,45,10000,-0.0145339
10,46,10000,-0.0119841
10,47,10000,-0.00947691
10,48,10000,-0.00700364
10,49,10000,-0.00455563
10,50,10000,-0.00212431
10,51,10000,0.000298901
10,52,10000,0.00272264
10,53,10000,0.00515567
10,54,10000,0.00760699
10,55,10000,0.0100859
10,56,10000,0.0126019
10,57,10000,0.0151651
10,58,10000,0.0177862
10,59,10000,0.0204762
10,60,10000,0.0232471
10,61,10000,0.0261117
10,62,10000,0.0290836
10,63,10000,0.0321775
10,64,10000,0.0354094
10,65,10000,0.0387968
10,66,10000,0.0423584
10,67,10000,0.0461148
10,68,10000,0.0500887
10,69,10000,0.0543046
10,70,10000,0.0587897
10,71,10000,0.0635736
10,72,10000,0.0686888
10,73,10000,0.0741708
10,74,10000,0.0800583
10,75,10000,0.0863937
10,76,10000,0.0932223
10,77,10000,0.100593
10,78,10000,0.108558
10,79,10000,0.117171
10,80,10000,0.126486
10,81,10000,0.136558
10,82,10000,0.147434
10,83,10000,0.159154
10,84,10000,0.17174
10,85,10000,0.185185
