x,y,t,p
0,0,5000,0
0,1,5000,0
0,2,5000,0
0,3,5000,0
0,4,5000,0
0,5,5000,0
0,6,5000,0
0,7,5000,0
0,8,5000,0
0,9,5000,0
0,10,5000,0
0,11,5000,0
0,12,5000,0
0,13,5000,0
0,14,5000,0
0,15,5000,0
0,16,5000,0
0,17,5000,0
0,18,5000,0
0,19,5000,0
0,20,5000,0
0,21,5000,0
0,22,5000,0
0,23,5000,0
0,24,5000,0
0,25,5000,0
0,26,5000,0
0,27,5000,0
0,28,5000,0
0,29,5000,0
0,30,5000,0
0,31,5000,0
0,32,5000,0
0,33,5000,0
0,34,5000,0
0,35,5000,0
0,36,5000,0
0,37,5000,0
0,38,5000,0
0,39,5000,0
0,40,5000,0
0,41,5000,0
0,42,5000,0
0,43,5000,0
0,44,5000,0
0,45,5000,0
0,46,5000,0
0,47,5000,0
0,48,5000,0
0,49,5000,0
0,50,5000,0
0,51,5000,0
0,52,5000,0
0,53,5000,0
0,54,5000,0
0,55,5000,0
0,56,5000,0
0,57,5000,0
0,58,5000,0
0,59,5000,0
0,60,5000,0
0,61,5000,0
0,62,5000,0
0,63,5000,0
0,64,5000,0
0,65,5000,0
0,66,5000,0
0,67,5000,0
0,68,5000,0
0,69,5000,0
0,70,5000,0
0,71,5000,0
0,72,5000,0
0,73,5000,0
0,74,5000,0
0,75,5000,0
0,76,5000,0
0,77,5000,0
0,78,5000,0
0,79,5000,0
0,80,5000,0
0,81,5000,0
0,82,5000,0
0,83,5000,0
0,84,5000,0
0,85,5000,0
0,86,5000,0
0,87,5000,0
0,88,5000,0
0,89,5000,0
0,90,5000,0
0,91,5000,0
0,92,5000,0
0,93,5000,0
0,94,5000,0
0,95,5000,0
0,96,5000,0
0,97,5000,0
0,98,5000,0
0,99,5000,0
0,100,5000,0
1,0,5000,-10.6679
1,1,5000,-10.6679
1,2,5000,-6.84136
1,3,5000,-5.07847
1,4,5000,-3.84865
1,5,5000,-3.03473
1,6,5000,-2.4609
1,7,5000,-2.04381
1,8,5000,-1.73047
1,9,5000,-1.48861
1,10,5000,-1.29749
1,11,5000,-1.14345
1,12,5000,-1.0172
1,13,5000,-0.912243
